test_name,elapsed_time,compile_time,exec_time
blake2b-5610-bytes,0.3425319194793701,0.330094,0.003868
blake2b-5610-bytes,0.31127309799194336,0.297176,0.005416
blake2b-5610-bytes,0.3499932289123535,0.338695,0.004023
blake2b-5610-bytes,0.3028995990753174,0.285864,0.004432
blake2b-5610-bytes,0.31088900566101074,0.30025,0.003773
blake2b-5610-bytes,0.29840874671936035,0.286106,0.00421
blake2b-5610-bytes,0.30745768547058105,0.295705,0.00441
blake2b-5610-bytes,0.3615386486053467,0.349067,0.005229
blake2b-5610-bytes,0.34757184982299805,0.329696,0.003863
blake2b-5610-bytes,0.327467679977417,0.314315,0.004511
blake2b-5610-bytes,0.3242335319519043,0.31123,0.004227
blake2b-5610-bytes,0.329575777053833,0.316276,0.004041
blake2b-5610-bytes,0.34888291358947754,0.336967,0.004219
blake2b-5610-bytes,0.2940828800201416,0.282511,0.003771
blake2b-5610-bytes,0.301485538482666,0.288255,0.003653
blake2b-5610-bytes,0.34966492652893066,0.337959,0.004706
blake2b-5610-bytes,0.33915209770202637,0.327336,0.003686
blake2b-5610-bytes,0.3051133155822754,0.292566,0.003639
blake2b-5610-bytes,0.2508881092071533,0.271082,0.004061
blake2b-5610-bytes,0.2962610721588135,0.283226,0.004068
blake2b-5610-bytes,0.34366512298583984,0.329182,0.00501
blake2b-5610-bytes,0.3195323944091797,0.308538,0.00379
blake2b-5610-bytes,0.291088342666626,0.276192,0.003885
blake2b-5610-bytes,0.30820417404174805,0.295787,0.004126
blake2b-5610-bytes,0.3029017448425293,0.290334,0.004019
blake2b-5610-bytes,0.34018731117248535,0.324653,0.006268
blake2b-5610-bytes,0.37296128273010254,0.359565,0.004347
