test_name,elapsed_time,compile_time,exec_time
blake2b-2805-bytes,0.04075765609741211,0.0247,0.002476
blake2b-2805-bytes,0.035314321517944336,0.019806,0.002134
blake2b-2805-bytes,0.036553382873535156,0.021779,0.001967
blake2b-2805-bytes,0.03741788864135742,0.020136,0.002094
blake2b-2805-bytes,0.03206586837768555,0.019342,0.001863
blake2b-2805-bytes,0.03262519836425781,0.019008,0.001771
blake2b-2805-bytes,0.031514644622802734,0.018442,0.00183
blake2b-2805-bytes,0.03352999687194824,0.019308,0.001744
blake2b-2805-bytes,0.029442310333251953,0.017675,0.001753
blake2b-2805-bytes,0.0333251953125,0.0195,0.002066
blake2b-2805-bytes,0.03247952461242676,0.018746,0.001832
blake2b-2805-bytes,0.03371453285217285,0.019555,0.001752
blake2b-2805-bytes,0.0344846248626709,0.019861,0.001864
blake2b-2805-bytes,0.030811071395874023,0.018604,0.001784
blake2b-2805-bytes,0.029169321060180664,0.017058,0.001761
blake2b-2805-bytes,0.02951955795288086,0.017725,0.001829
blake2b-5610-bytes,0.043685197830200195,0.029331,0.003753
blake2b-5610-bytes,0.04260373115539551,0.022026,0.005571
blake2b-5610-bytes,0.044840335845947266,0.025593,0.003942
blake2b-5610-bytes,0.03721022605895996,0.022752,0.004075
blake2b-5610-bytes,0.03766775131225586,0.022608,0.00406
blake2b-5610-bytes,0.03609776496887207,0.021261,0.003716
blake2b-5610-bytes,0.03262448310852051,0.019016,0.003476
blake2b-5610-bytes,0.03514838218688965,0.019294,0.003521
blake2b-5610-bytes,0.03567790985107422,0.021606,0.003581
blake2b-5610-bytes,0.03467583656311035,0.019681,0.003642
blake2b-5610-bytes,0.033165931701660156,0.019196,0.003366
blake2b-5610-bytes,0.032232046127319336,0.018978,0.003476
blake2b-5610-bytes,0.03266119956970215,0.019263,0.003369
blake2b-5610-bytes,0.03015446662902832,0.017107,0.00358
blake2b-5610-bytes,0.033048391342163086,0.018457,0.00374
blake2b-5610-bytes,0.03568315505981445,0.020536,0.003543
blake2b-5610-bytes,0.03518795967102051,0.021227,0.003563
blake2b-5610-bytes,0.03157472610473633,0.018635,0.003461
blake2b-5610-bytes,0.03266739845275879,0.019226,0.003359
blake2b-5610-bytes,0.032532453536987305,0.019233,0.003554
blake2b-5610-bytes,0.0342862606048584,0.018536,0.003811
blake2b-5610-bytes,0.031392812728881836,0.018126,0.00336
blake2b-5610-bytes,0.039389848709106445,0.021701,0.005184
blake2b-5610-bytes,0.033805131912231445,0.020366,0.004504
blake2b-5610-bytes,0.034053802490234375,0.019956,0.00345
blake2b-5610-bytes,0.03296542167663574,0.018394,0.003828
blake2b-5610-bytes,0.033818960189819336,0.019161,0.003368
blake2b-5610-bytes,0.03439903259277344,0.020728,0.003125
blake2b-5610-bytes,0.03517746925354004,0.020456,0.003646
blake2b-5610-bytes,0.03495526313781738,0.020599,0.003498
blake2b-5610-bytes,0.04001498222351074,0.02297,0.00335
blake2b-5610-bytes,0.03562331199645996,0.01742,0.00379
blake2b-5610-bytes,0.0323789119720459,0.019175,0.003365
blake2b-5610-bytes,0.03310441970825195,0.01844,0.003318
blake2b-5610-bytes,0.03260016441345215,0.019839,0.003482
blake2b-5610-bytes,0.03494143486022949,0.018091,0.003858
blake2b-5610-bytes,0.04022359848022461,0.020623,0.004248
blake2b-5610-bytes,0.03212594985961914,0.017962,0.003423
blake2b-5610-bytes,0.030840396881103516,0.018034,0.003396
blake2b-5610-bytes,0.03212738037109375,0.018886,0.003364
blake2b-5610-bytes,0.0337674617767334,0.019759,0.003434
blake2b-5610-bytes,0.03273725509643555,0.018455,0.003495
blake2b-5610-bytes,0.03563284873962402,0.022121,0.003382
blake2b-5610-bytes,0.03315424919128418,0.019438,0.004097
blake2b-5610-bytes,0.03418326377868652,0.01966,0.003494
blake2b-5610-bytes,0.036611318588256836,0.018492,0.004108
blake2b-5610-bytes,0.039438486099243164,0.020749,0.003672
blake2b-5610-bytes,0.031557321548461914,0.018836,0.003654
blake2b-5610-bytes,0.03182220458984375,0.01845,0.003357
blake2b-5610-bytes,0.03188490867614746,0.0185,0.003396
